"","pool","group","mean","lci","uci","nobs","nstudy"
"30","SOC","duration","0.00111306684310318","-0.00274601391432438","0.00497214760053073","381","47"
"31","SOC","sand","0.000602166928777394","-0.0010834209686257","0.00228775482618049","228","28"
"32","SOC","silt","-0.000615097727791928","-0.00255476497098151","0.00132456951539766","216","27"
"33","SOC","clay","-0.000624042557958239","-0.00377131568592372","0.00252323057000724","222","28"
"34","SOC","toc","-0.0111596865894696","-0.0734973051586448","0.0511779319797056","159","18"
"35","SOC","ph","0.0245343910117614","-0.0180632147023928","0.0671319967259156","212","25"
"36","SOC","Temp","0.00505080817739736","-0.000354949988267713","0.0104565663430624","385","48"
"37","SOC","Prec","3.00608691581712e-05","-4.703700547413e-05","0.000107158743790472","385","48"
"38","SOC","soilorder.Alfisols","-0.00996766230862296","-0.0736136617437309","0.053678337126485","57","10"
"39","SOC","soilorder.Oxisols","0.0815579055126919","-0.0013214394307044","0.164437250456088","50","5"
"40","SOC","soilorder.Mollisols","0.0571736931389948","0.0121975776601144","0.102149808617875","149","18"
"41","SOC","soilorder.Ultisols","0.0861217685383888","0.00671385141224239","0.165529685664535","65","6"
"42","SOC","soilorder.Spodosols",NA,NA,NA,NA,NA
"43","SOC","soilorder.Inceptisols","0.12477845518562","0.0269316107228617","0.222625299648378","25","4"
"44","SOC","Continent.Africa",NA,NA,NA,NA,NA
"45","SOC","Continent.Asia",NA,NA,NA,NA,NA
"46","SOC","Continent.Australia",NA,NA,NA,NA,NA
"47","SOC","Continent.Europe","-0.022354889093628","-0.123345598826334","0.0786358206390782","17","4"
"48","SOC","Continent.NorthAmerica","0.0306276017384542","-0.0198067189337831","0.0810619224106914","115","16"
"49","SOC","Continent.SouthAmerica","0.0800032370643219","0.0409649741202237","0.11904150000842","233","24"
"50","SOC","SoilCollectionSeason.winter",NA,NA,NA,NA,NA
"51","SOC","SoilCollectionSeason.spring","0.0426048788095254","-0.0002590011736886","0.0854687587927393","181","23"
"52","SOC","SoilCollectionSeason.summer","0.0252801719861406","-0.0379453470145877","0.0885056909868689","68","8"
"53","SOC","SoilCollectionSeason.fall","0.0453661819064354","-0.0112031689115926","0.101935532724463","105","14"
"54","SOC","FractionationMethod.Size","0.0524427933917883","0.0223697798063111","0.0825158069772655","323","43"
"55","SOC","FractionationMethod.Density","0.106253500189443","0.0142694976062496","0.198237502772637","56","4"
"56","SOC","FractionationMethod.SizeAndDensity",NA,NA,NA,NA,NA
"57","SOC","DispersingAgent.SodiumHex","0.0479866996349806","0.012428703621229","0.0835446956487322","234","31"
"58","SOC","DispersingAgent.OtherSolution","0.0776065116398526","0.00695899869577275","0.148254024583932","61","8"
"59","SOC","DispersingAgent.GlassBeads","0.0445021204615653","-0.0504436766647518","0.139447917587882","36","4"
"60","SOC","DispersingAgent.Sonication","0.132226187412872","0.0246674718199863","0.239784903005758","36","3"
"61","SOC","DispersingAgent.Combo",NA,NA,NA,NA,NA
"62","SOC","ResponseCalc.Direct","0.0584995693107833","0.0305064183729857","0.0864927202485809","385","48"
"63","SOC","ResponseCalc.Indirect",NA,NA,NA,NA,NA
"64",NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,NA,NA,NA,NA,NA
